No,LCD,VF,density,KH,PLD,ASA,Va,MaxER,MinER,C_ratio,APC,ANC,A¦Å,A¦Ò,type,Qst,¦¤W,-<¦¤adsH>,Free_energy_ave
2148,6.74133,0.571089,1.17019,8.67391,4.11915,1329.95,0.375665,0.47378028,0.211796376,0.379310345,0.366563281,-0.451154769,1.873087833,0.162494492,1,97.08843707,0.076540237,58.349285,-375.9455252
2150,9.09614,0.395006,1.45289,4.51E-05,7.62058,712.536,0.222728,0.406897863,0.221571277,0.406779661,0.707237196,-0.451845986,1.505134356,0.131394951,1,0.387537571,0.000812781,21.933015,-444.3882022
2151,6.4621,0.62657,1.11083,3.85E-05,4.91137,2305.86,0.611613,0.467927509,0.160810116,0.4,0.773254,-0.1933135,1.179106491,0.064762916,1,0.488702706,0.001186966,18.93931,-291.3956779
2154,4.30975,0.310393,2.16054,0.506954,3.818,204.146,0.0583188,0.347102502,0.318795984,0.25974026,0.233660215,-0.328584698,2.684939391,0.205153644,1,31.66618991,0.023343933,62.399285,-334.2641976
2158,6.09384,0.538484,1.10502,6.72268,4.18879,995.016,0.298456,0.452038116,0.237671945,0.464788732,0.194394793,-0.3576864,2.472835061,0.194507762,1,27.43837971,0.024402398,51.72301,-326.7114228
2160,4.25948,0.377177,1.79681,0.00782444,3.95443,343.622,0.167408,0.638801733,0.0819091,0.4,0.121537769,-0.225712714,1.906056752,0.155048921,1,84.16787023,0.078353765,49.41335,-194.3333492
2164,11.93778,0.831301,0.601684,0.000236992,6.9514,3625.14,1.21592,0.455112557,0.089774886,0.555555556,0.338188479,-0.270550783,1.037977397,0.08327048,1,3.499410337,0.006620972,24.312575,-277.0723314
2165,5.03468,0.533206,1.2008,238.598,4.25594,1013.66,0.281313,0.38089561,0.269112985,0.434782609,0.293807526,-0.360151177,2.259043456,0.175276678,1,30.42708242,0.026052917,53.72319,-383.6968086
2166,5.08818,0.416934,1.48698,4.85E+11,3.70151,597.566,0.177406,0.425830251,0.240111727,0.5,0.383231167,-0.383231167,2.386211095,0.192998071,1,18.12826145,0.014867181,56.08999,-383.6042016
2167,5.07143,0.416961,1.48575,5.08E+13,3.69272,592.297,0.17365,0.438107532,0.234658396,0.5,0.383020167,-0.383020333,2.384227715,0.192837654,1,17.36526522,0.014950416,53.4301,-388.7824103
2168,5.18585,0.355651,1.54997,642838000,3.86564,410.709,0.140261,0.426907811,0.266742286,0.454545455,0.388961735,-0.413271844,2.541458126,0.210131657,1,16.94522514,0.014173302,54.996385,-393.2440072
2169,5.30021,0.323156,1.53238,15.0245,3.87475,450.24,0.146047,0.42496794,0.222527813,0.454545455,0.382155941,-0.406040656,2.512615753,0.207746925,1,17.0177914,0.010777739,72.6329,-393.8732192
2170,5.09383,0.42588,1.46802,7.39E+13,3.7527,650.898,0.189235,0.474122829,0.192062356,0.5,0.383512967,-0.383513,2.35577538,0.190536414,1,21.51431426,0.019305879,51.262025,-384.5726728
2171,6.24363,0.681052,1.00596,0.0178551,6.15526,1367.85,0.428248,0.442301231,0.200662302,0.421052632,0.524497938,-0.381453045,2.732019817,0.174375166,1,157.0394516,0.137600089,52.49862,-406.5989082
2172,5.99769,0.6651,0.999416,0.0165133,5.90195,1350.78,0.42825,0.431881053,0.233355832,0.421052632,0.526846625,-0.383161227,2.714261599,0.173241722,1,150.698327,0.138681458,49.98594,-400.2154648
2173,6.79946,0.692745,0.978971,0.00940935,6.55751,1464.45,0.452107,0.626051231,0.043051441,0.421052632,0.526725813,-0.383073273,2.658729077,0.169697277,1,164.460981,0.162202992,46.640355,-323.8100066
2174,6.91369,0.614586,1.50504,89.0146,6.6967,920.261,0.302717,0.410172941,0.209041665,0.473684211,0.51833915,-0.575932278,1.995170028,0.15602563,1,54.87856773,0.044186126,57.131375,-417.3496875
2175,6.62286,0.622022,1.67165,0.00438133,6.40431,853.463,0.261777,0.392288738,0.236807048,0.473684211,0.41326505,-0.459183667,2.218731685,0.159650711,1,138.2936214,0.134828385,47.18225,-400.7529702
2176,6.87241,0.609285,1.5426,0.00414345,6.60872,878.964,0.289252,0.392074263,0.2305322,0.473684211,0.51910315,-0.576781556,2.044967514,0.159919877,1,109.422657,0.119488413,42.12494,-411.2035413
2177,6.04093,0.519304,1.12119,0.0652286,5.72418,1148.98,0.3507,0.521766051,0.216567962,0.444444444,0.456871786,-0.290736636,1.913692334,0.16000334,1,78.48451362,0.067739904,53.29632,-345.4210896
2178,7.73524,0.641086,0.983737,0.0198746,7.34148,1706.12,0.517821,0.71481203,0.04019434,0.444444444,0.442819643,-0.281794409,1.679089676,0.14038827,1,195.3408983,0.190710064,47.116975,-313.9065365
2179,5.06758,0.289869,1.32487,55.5519,3.87698,401.873,0.102048,0.346304483,0.316751448,0.448598131,0.181584869,-0.24079737,3.166514314,0.241711215,1,9.399413417,0.005799235,74.556905,-331.3888043
2180,5.57888,0.37538,1.20366,56.0744,4.04726,492.909,0.123124,0.3478266,0.311630825,0.470588235,0.165138817,-0.23591269,2.993401478,0.229920447,1,14.66006931,0.011674041,57.766045,-307.2592562
2181,4.70526,0.359634,1.21487,4.87053,3.79855,443.686,0.110959,0.348390342,0.310538033,0.470588235,0.165274733,-0.236106643,3.021273956,0.232061307,1,10.48742585,0.008561268,56.349315,-304.5921608
2182,15.09057,0.821696,0.591684,3.89E-05,8.14223,3688.14,1.24864,0.69458081,0.152709595,0.452830189,0.469197682,-0.332978839,1.007036553,0.075704631,1,0.410338164,0.001288828,14.64552,-337.4689851
2183,15.1121,0.824153,0.589515,3.94E-05,8.18116,3721,1.25866,0.693572651,0.153213674,0.452830189,0.47518,-0.337224581,1.003344908,0.075427109,1,0.404321692,0.001264525,14.708135,-340.2412725
2184,15.11846,0.834542,0.589515,5.55E-05,8.28521,3724.41,1.27596,0.692959897,0.153520051,0.452830189,0.429589159,-0.30486971,1.003344908,0.075427109,1,0.606310488,0.001710585,16.304525,-321.1619126
2185,5.38027,0.6388,1.03675,0.0273942,4.68808,2001.36,0.467808,0.419821431,0.270862304,0.392857143,0.378989357,-0.378989286,1.784391831,0.138673006,1,172.4217577,0.165724627,47.858915,-373.3425813
2186,5.35059,0.632956,1.03225,0.0229808,4.63804,1953.82,0.461321,0.409298876,0.248516932,0.392857143,0.381552946,-0.381552893,1.77665089,0.138071423,1,175.063967,0.174148928,46.2417,-382.8137918
2187,5.53567,0.512405,1.23375,0.15253,3.75789,897.52,0.279149,0.446687067,0.222130536,0.413793103,0.252726234,-0.311047673,2.199839074,0.166862676,1,114.1917556,0.091738026,57.258925,-334.0080804
2188,5.8468,0.526124,1.19854,0.232399,4.18893,1145.48,0.333573,0.444160838,0.223385683,0.413793103,0.251949609,-0.310091769,2.137047244,0.162099776,1,136.2760888,0.110949413,56.500525,-333.744154
2189,6.04037,0.527175,1.19858,0.215376,4.2202,1141.03,0.334061,0.444198162,0.223040047,0.413793103,0.253207344,-0.311639846,2.137133663,0.162106331,1,126.5278417,0.101804248,57.171295,-329.1964957
2190,5.41307,0.49065,1.19097,0.0214451,3.84254,1015.69,0.278933,0.422135392,0.228622439,0.413793103,0.253973,-0.312582154,2.12355617,0.161076448,1,199.7397809,0.180627843,50.867185,-340.3326457
2191,11.42455,0.725694,0.914395,1361.79,8.82131,1782.9,0.603897,0.459194304,0.199336609,0.525,0.31888275,-0.28851306,1.635446604,0.130677536,1,204.0223965,0.214845594,43.682675,-268.3599738
2192,11.46046,0.723796,0.918282,0.00853621,8.80476,1766.39,0.60243,0.458920979,0.199551314,0.525,0.264279592,-0.239110095,1.63514661,0.130636757,1,272.3337114,0.29222349,42.869075,-256.4093555
2193,11.44898,0.710464,0.778283,1.73622,8.6027,2070.82,0.711566,0.45716946,0.265715156,0.525,0.310062684,-0.280532905,1.661702829,0.12998918,1,236.7809156,0.254959799,42.720155,-262.7022847
2194,4.84626,0.474459,1.20269,0.981881,3.7137,627.694,0.213188,0.394703794,0.268547583,0.387096774,0.299633658,-0.474419792,2.511171956,0.202292388,1,59.16893321,0.046266853,58.827665,-396.1181652
2195,9.2766,0.551093,1.10826,0.00552115,6.15855,1466.44,0.439065,0.399702104,0.200595792,0.235294118,0.271814286,-0.190269933,1.684783163,0.135768895,1,168.9497913,0.178668421,43.49784,-283.5091513
2196,8.30237,0.33466,1.67019,0.0411338,5.18641,462.372,0.119627,0.379136059,0.265666825,0.404494382,0.152630588,-0.204846434,2.738484452,0.196943066,1,37.762237,0.033680449,51.574815,-253.0809417
2197,8.1223,0.342179,1.75009,0.0235184,4.89769,461.746,0.119994,0.384966537,0.259698198,0.404494382,0.144902311,-0.213328354,2.754104433,0.194057475,1,42.13558518,0.037733706,51.366195,-248.0476811
2198,7.15999,0.319491,1.60057,0.0285875,4.83743,441.277,0.11446,0.382222763,0.265380091,0.404494382,0.15587225,-0.209197046,2.780364837,0.200890215,1,37.44655647,0.03111976,55.35202,-258.3064067
2200,5.44002,0.639186,1.02534,0.0280559,4.68039,2049.8,0.4578,0.413841262,0.270859602,0.392857143,0.380893768,-0.380893821,1.764748351,0.137146424,1,190.0105542,0.187777028,46.54715,-375.2231275
2201,7.83882,0.32322,1.3092,0.116022,4.37896,555.251,0.181791,0.431980036,0.220303582,0.426035503,0.155799468,-0.283035717,3.006492235,0.229439519,1,59.10166189,0.049522016,54.89834,-337.7247546
2202,5.43928,0.644899,1.35698,50592200,4.52795,1349.74,0.360211,0.528802954,0.148942821,0.473684211,0.4810803,-0.534533556,1.596073221,0.132529434,1,32.1887605,0.024539882,60.33782,-468.1071243
2203,5.20127,0.644408,1.3755,9.87691,4.51346,1329.64,0.345038,0.520207575,0.193668158,0.473684211,0.3958966,-0.439885056,1.607780036,0.133466024,1,50.41722784,0.037705,61.508885,-429.1427044
2204,5.16808,0.672978,1.41024,1.99429,4.50765,1259.18,0.345473,0.470099078,0.208008598,0.473684211,0.39628565,-0.440317222,1.871768304,0.134684668,1,61.05672061,0.051031838,55.03641,-424.475662
2205,5.433,0.65859,1.08146,98555.8,4.53262,1706.1,0.457162,0.471043036,0.206420145,0.473684211,0.47014265,-0.522380833,1.670634071,0.132619756,1,51.01399489,0.036323776,64.60352,-461.5553999
2206,6.0684,0.369225,1.14687,107.647,3.85297,611.29,0.200721,0.532519794,0.161499244,0.493150685,0.223021143,-0.302157645,2.516027543,0.20233628,1,59.31294654,0.04489113,60.778055,-325.3501496
2207,8.57697,0.815384,0.731865,0.10632,7.15394,3118.16,1.00128,0.357521563,0.307954472,0.45,0.367477818,-0.449139639,1.105997478,0.081161192,1,310.51605,0.320160502,44.614305,-342.5288798
2209,8.35618,0.799254,0.783284,0.110324,6.3202,3106.99,0.916398,0.405518123,0.290119178,0.45,0.367686636,-0.449394778,1.183701739,0.086863348,1,279.3166977,0.283499017,45.321385,-346.4381893
2210,8.77362,0.814158,0.743064,0.035724,6.95958,3117.45,0.985379,0.389139171,0.247610096,0.45,0.373862318,-0.456942778,1.122922012,0.082403161,1,318.9914902,0.327492373,44.805955,-349.9588149
2211,6.04875,0.620497,1.00925,34.5698,5.51728,1262.15,0.35472,0.430812696,0.236507074,0.5,0.244545048,-0.285302472,2.033990396,0.16380651,1,62.31631354,0.060647666,47.265635,-329.3512657
2212,7.43547,0.509722,0.967552,117.748,5.31542,1246.39,0.347061,0.400990799,0.292531445,0.448717949,0.201542515,-0.38069137,2.261725556,0.187335528,1,86.32829284,0.080116269,49.56673,-340.637105
2213,8.8062,0.528533,1.47492,0.00102342,8.01286,883.454,0.257506,0.444970406,0.225655478,0.446808511,0.376698346,-0.466388429,1.90780662,0.158873088,1,51.14758263,0.064591646,36.42559,-393.2012372
2214,8.6464,0.541603,1.17608,1.45359,8.11217,1101,0.340452,0.445042748,0.225917736,0.446808511,0.444240231,-0.550011762,1.944255253,0.156090067,1,39.91874993,0.04428271,41.466805,-420.8810466
2215,8.93568,0.472484,1.63113,0.000572076,8.3509,694.624,0.21617,0.423416307,0.220213473,0.446808511,0.388740731,-0.481298143,2.10986301,0.175699386,1,109.1078308,0.125485597,39.996305,-407.7819396
2216,9.08573,0.485694,1.31251,0.000810436,8.50114,875.26,0.273674,0.422482573,0.220223678,0.446808511,0.448451885,-0.55522619,2.169796259,0.174197109,1,170.8970256,0.178050716,44.15182,-425.855574
2218,7.65081,0.639904,0.989732,0.014879,7.19423,1635.51,0.506399,0.532634915,0.088397733,0.444444444,0.453530286,-0.288610182,1.689324071,0.141243965,1,180.1452965,0.186645616,44.397955,-309.6660379
2219,7.6505,0.641561,0.992375,0.0168334,7.21726,1640.31,0.502834,0.510312289,0.109343208,0.444444444,0.451228429,-0.287145273,1.693827281,0.141620477,1,194.0306187,0.191118861,46.700825,-313.5704171
2220,10.19056,0.774775,0.702208,0.197594,8.36817,3004.21,0.928215,0.352826634,0.2970686,0.446280992,0.31389247,-0.376670945,1.3092459,0.104779199,1,430.266326,0.418761048,47.26383,-323.7236165
2232,4.99237,0.505319,1.02212,580.56,4.30959,1469.49,0.407194,0.554035059,0.189531654,0.275862069,0.276425632,-0.5252087,2.355802577,0.163064909,1,6.621287746,0.005449329,55.892985,-395.6687817
2234,4.28683,0.0850843,1.95562,2.33504,3.58856,35.3689,0.010636,0.4371822,0.226042107,0.434782609,0.19890975,-0.25858255,2.134886327,0.178070738,1,13.33637112,0.008917983,68.79056,-315.5454117
2236,5.31671,0.425882,1.12835,0.000496672,4.40799,1071.65,0.357158,0.493645523,0.206181987,0.6,0.165211083,-0.247816625,1.641721853,0.111975442,1,15.01317055,0.021163143,32.63248,-214.7189948
2237,6.32841,0.39149,1.2688,47.6468,5.26529,769.333,0.193727,0.458112053,0.216666196,0.439393939,0.186387792,-0.326178552,2.68356141,0.204268381,1,39.48683692,0.026420474,68.749505,-331.6461751
2239,9.42463,0.708391,0.723839,0.000823606,7.9132,2327.07,0.768679,0.494654131,0.245840096,0.48,0.120840884,-0.153797511,1.561686553,0.126192754,1,92.5333605,0.134689784,31.602505,-168.0192696
2241,6.7454,0.650443,1.00094,4.24873,5.07133,2044.58,0.548682,0.483353364,0.180762566,0.428571429,0.472301556,-0.439729069,1.594764182,0.128422357,1,159.0761809,0.143943906,50.835805,-382.5851193
2242,13.18997,0.761781,0.88151,0.00329952,6.68595,2207.39,0.706288,0.462559645,0.268720178,0.461538462,0.375607143,-0.438208139,1.275909252,0.108775225,1,25.03948434,0.033266816,34.62358,-334.4684458
2243,13.2089,0.762361,0.879921,0.0031534,6.72108,2164.71,0.710064,0.463081199,0.268459401,0.461538462,0.372173643,-0.434202667,1.273606656,0.108578922,1,26.31374078,0.03441602,35.1706,-331.8893319
2244,13.20191,0.762326,0.881013,0.00330981,6.76207,2156.39,0.72462,0.422017132,0.155965737,0.461538462,0.374715929,-0.437168486,1.275187399,0.108713685,1,19.78253383,0.027174062,33.48769,-334.8698393
2245,5.35756,0.562708,1.01764,13.6303,3.87599,1464.85,0.402499,0.406512327,0.236640159,0.466666667,0.16727335,-0.33454675,2.341629909,0.173978101,1,107.1658418,0.080892376,60.940585,-282.7569094
2247,5.14382,0.409555,1.17469,0.0123616,4.19849,976.9,0.287565,0.45615954,0.199515619,0.333333333,0.164867826,-0.291689154,2.246081119,0.182104015,1,106.3605568,0.10216587,47.88865,-273.6925342
2249,5.48392,0.38926,0.863407,1.1452,4.03896,1333.95,0.367614,0.380476229,0.279077505,0.228571429,0.264002046,-0.891006719,2.509924014,0.182414795,1,64.76200657,0.053644509,55.53322,-458.9009461
2252,13.18109,0.761356,0.881994,0.00344595,6.70666,2180.15,0.706354,0.46285545,0.268572275,0.461538462,0.364776179,-0.425572111,1.2766067,0.108834685,1,21.37047575,0.029068737,33.81784,-330.1165233
2253,5.86539,0.468234,1.09035,0.753336,4.19575,909.172,0.240106,0.373116908,0.299786948,0.465116279,0.16904504,-0.234784667,2.442529581,0.199793329,1,124.9054779,0.096618655,59.467315,-313.2988217
2255,7.55155,0.37928,1.24948,0.00186507,6.52177,664.468,0.203925,0.4433005,0.244686127,0.52173913,0.27245025,-0.249745979,2.411879088,0.195572288,1,114.7703799,0.122249767,43.185665,-323.0945405
2258,9.65437,0.821958,0.59954,0.000749314,7.01204,3884.07,1.19758,0.503618204,0.246519724,0.527272727,0.234831148,-0.226444464,1.24316053,0.100125219,1,10.697347,0.018226926,26.99731,-256.7659355
2260,6.56217,0.518363,1.26553,754.534,3.95746,976.901,0.291736,0.434168353,0.237422734,0.484848485,0.457053731,-0.297084825,2.120201059,0.167100004,1,76.73597834,0.062623323,56.36646,-432.298654
2261,4.5873,0.549933,1.43298,188.918,3.45324,907.366,0.263228,0.546462856,0.186932765,0.48,0.41156065,-0.274373733,2.187793876,0.161171653,1,26.63401973,0.018085833,67.74169,-380.9924508
2265,8.24432,0.708304,0.856019,0.00169821,7.94837,1822.6,0.581295,0.594586879,0.100572781,0.48,0.112840455,-0.088660357,1.849501752,0.149305867,1,317.2798372,0.355597995,41.04318,-130.9153355
2267,6.29305,0.247719,1.70548,0.0860067,6.18449,325.426,0.103783,0.356219623,0.317411367,0.285714286,0.292808096,-0.475813156,2.851687004,0.239910817,1,12.593208,0.010398099,55.71091,-399.8013822
2270,6.24606,0.427491,1.06115,3.78511,5.49097,1108.35,0.311171,0.383891633,0.281521242,0.268907563,0.126880054,-0.304512271,2.472412326,0.22284084,1,75.83350435,0.053889788,64.731025,-285.8044698
2274,5.65501,0.338812,1.3278,4.62583,4.12237,590.749,0.142793,0.359148313,0.311898309,0.371428571,0.192444881,-0.339310632,2.283157132,0.204302567,1,37.10434727,0.02877058,59.32449,-328.3037201
2276,9.34046,0.523268,1.16758,0.205785,7.41911,1269.38,0.372051,0.392957042,0.218592584,0.333333333,0.206870611,-0.413741222,1.935535413,0.154302537,1,130.2259665,0.109200552,54.856815,-336.4770417
2277,6.5425,0.549014,1.06143,1.54E-05,4.15354,2270.42,0.567537,0.366491201,0.294658541,0.375,0.50657775,-0.168859375,0.834157777,0.08195366,1,0.159116553,0.000441478,16.579215,-259.2833016
2282,8.32777,0.671821,0.927218,0.000480068,8.20489,1874.67,0.601153,0.627062842,0.169292046,0.363636364,0.149209,-0.215524056,1.578827293,0.108361658,1,15.32812802,0.023775754,29.656005,-202.7688917
2283,4.77838,0.273487,1.56156,22.1696,4.31054,365.559,0.11322,0.464870142,0.25126397,0.352941176,0.68027975,-0.604693028,2.4003195,0.200639894,1,45.82065839,0.028781158,73.233685,-505.2436695
2284,5.49785,0.278078,1.5754,3.49144,5.00338,444.738,0.132157,0.463246417,0.251631047,0.352941176,0.67747825,-0.602202889,2.425687262,0.202481005,1,68.54621013,0.047192565,66.814035,-500.4981015
2285,5.78462,0.257974,1.61442,0.112035,4.94048,424.9,0.130821,0.476630333,0.247111826,0.352941176,0.657465812,-0.584414083,2.421224922,0.205842736,1,27.74820995,0.023113545,55.223795,-500.2899556
2287,6.92511,0.635023,1.10616,0.0646945,4.81585,1684.96,0.408438,0.511702923,0.168562282,0.435897436,0.37703575,-0.396879658,2.018280627,0.156159996,1,182.4476264,0.157345746,53.33853,-409.6943548
2288,8.54795,0.710606,0.932619,744.703,5.97576,1986.66,0.538269,0.509803559,0.152006927,0.527777778,0.342012353,-0.306010895,1.733958184,0.128521367,1,127.8546859,0.118130919,49.78642,-330.2574555
2293,5.32425,0.419698,1.22508,1.37535,3.79004,665.348,0.241616,0.36437919,0.305700728,0.210526316,0.283291514,-0.254962325,2.180675824,0.183844422,1,17.1315618,0.012064865,65.317915,-336.4561658
2295,6.02274,0.434142,1.16711,268.43,3.701,792.663,0.248648,0.478941085,0.145870611,0.372881356,0.371873257,-0.54231525,2.664677426,0.184873507,1,17.48112418,0.014174813,56.729615,-446.3257705
2296,8.46995,0.77335,0.69107,0.000280249,7.70873,3311.36,0.974431,0.427176011,0.224494418,0.36,0.242734722,-0.136538375,1.233107328,0.096835063,1,6.759455975,0.012898286,24.10669,-215.9845695
2297,10.01814,0.650457,0.899209,0.000864388,9.50586,2136.81,0.618989,0.395753587,0.208492826,0.321428571,0.271926867,-0.151070398,1.477275393,0.100980081,1,14.03913264,0.018134113,35.612445,-250.0041998
2298,5.71879,0.291455,1.32625,1.7238,4.75859,381.375,0.108728,0.414110665,0.240768137,0.428571429,0.19001525,-0.308774844,3.053287988,0.24444901,1,19.8767232,0.016493244,55.436595,-371.4444245
2301,4.28145,0.311912,1.92155,3.12E+14,3.46884,294.919,0.0949232,0.409547548,0.255546202,0.35,0.542912275,-0.542912275,2.23552169,0.195903868,1,14.32668178,0.00862734,76.388245,-512.5992502
2302,4.23411,0.310451,1.88324,2.78E+17,3.4995,313.451,0.0977038,0.402754799,0.243889088,0.35,0.5686626,-0.568662612,2.231018288,0.196070888,1,4.259732053,0.002856001,68.6091,-520.2042972
2303,4.29442,0.310618,1.88003,8.16E+16,3.53756,313.997,0.0875519,0.410465577,0.255665864,0.35,0.569622513,-0.56962255,2.227211758,0.195736355,1,14.44849661,0.008491449,78.270605,-518.502474
2304,6.48786,0.547349,1.25899,32.5203,4.80498,1263.37,0.328677,0.399513169,0.274300723,0.372093023,0.262656712,-0.401710235,2.197387078,0.163827641,1,76.14925607,0.068886757,50.849625,-353.0249047
2305,5.3276,0.466675,1.14422,4.37689,4.15757,904.534,0.246631,0.446591274,0.217564102,0.438016529,0.228393125,-0.335598031,2.384553789,0.187935682,1,13.27507956,0.00963439,63.3827,-354.4198723
2306,4.84996,0.385658,1.29312,0.974838,3.67642,496.085,0.181886,0.441600239,0.232793249,0.366666667,0.315066667,-0.4726,2.651844931,0.213756749,1,10.68612588,0.008428081,58.324285,-429.567286
