No,name,LCD,VF,Density,PLD,Va,ASA
5682,PURQEZ_freeONLY,4.01335,0.5654,1.25543,3.33782,0.450365,273.621
5683,PURRIE_freeONLY,4.99199,0.3844,1.35446,2.94614,0.283804,0
5684,PUSXIL_charged,6.89815,0.6554,1.16087,4.80142,0.564577,1853.3
5685,PUTYAE_charged,4.56339,0.5,1.48208,3.8937,0.337364,564.403
5686,PUTYEI_freeONLY,6.07481,0.6112,1.15301,4.74641,0.530089,1706.74
5687,PUVJOG_freeONLY,5.99071,0.5688,1.16612,5.7142,0.487772,1152.27
5688,PUWCEP_charged,6.00039,0.5658,1.57884,4.10193,0.358365,1170.08
5689,PUWCIT_freeONLY,9.4503,0.6954,0.783125,8.03208,0.88798,2556.08
5690,PUWCOZ_freeONLY,3.82515,0.426,1.53228,2.59755,0.278017,0
5691,PUWCUF_freeONLY,5.39875,0.5312,1.32974,3.84481,0.399477,867.716
5692,PUWDAM_freeONLY,9.00542,0.7118,0.805702,5.91155,0.883453,2947.67
5693,PUWDEQ_charged,5.82315,0.56,0.959455,4.48921,0.583665,1688.75
5694,PUWDIU_freeONLY,8.22754,0.5346,1.36022,6.95777,0.393026,687.557
5695,PUWDOA_freeONLY,10.50578,0.6836,0.780012,8.82117,0.876396,2248.05
5696,PUWZOX_freeONLY,5.63365,0.5186,1.59077,4.16849,0.326006,852.569
5697,PUYZUF_freeONLY,5.69776,0.59,1.26995,3.92558,0.464585,1180.25
5698,PUZJOL_freeONLY,4.83061,0.519,1.24259,4.03981,0.417676,924.616
5699,PUZKOM_freeONLY,5.73239,0.5098,1.28608,3.68789,0.396397,781.21
5700,PUZLAZ_freeONLY,6.70975,0.6682,1.05033,6.33216,0.636179,2166.2
5701,PUZLUS_freeONLY,15.09144,0.8014,0.46153,8.39804,1.7364,5034.3
5702,PUZMAZ_manual,16.4214,0.7972,0.447552,9.23775,1.78124,4870.46
5703,PYDCUT_freeONLY,5.31645,0.5466,1.56466,4.73242,0.349342,813.911
5704,QABKIQ_freeONLY,4.42544,0.6176,0.950962,3.2199,0.649448,0
5705,QACRES_freeONLY,4.20061,0.436,2.51339,2.43417,0.173471,0
5706,QADBII_freeONLY,4.90485,0.4884,1.42586,4.23271,0.34253,379.251
5707,QADKAH01_freeONLY,4.16048,0.4474,1.9877,3.06429,0.225084,0
5708,QADKAH_freeONLY,3.92805,0.4294,1.76007,3.08684,0.243968,0
5709,QADVUN_freeONLY,3.777,0.4546,2.40911,2.91711,0.1887,0
5710,QADWEA_freeONLY,3.87085,0.4184,1.88566,2.47497,0.221885,0
5711,QADWEY_freeONLY,5.10125,0.5456,1.83379,3.39709,0.297527,489.805
5712,QADWIE_freeONLY,3.82801,0.4162,1.92421,2.43209,0.216297,0
5713,QADWOK_freeONLY,3.82239,0.4122,1.94271,2.43053,0.212178,0
5714,QADWUQ_freeONLY,3.79202,0.4114,1.96914,2.41253,0.208924,0
5715,QAFDOQ_freeONLY,12.30607,0.6018,1.33776,3.33357,0.449855,1014.14
5716,QAGQEW_freeONLY,15.38929,0.6812,1.00174,9.14033,0.680016,1240.46
5717,QAGTOH_freeONLY,4.99286,0.4996,1.12214,4.09874,0.44522,771.429
5718,QAHDOU_freeONLY,23.75719,0.8514,0.438797,22.98011,1.9403,4010.31
5719,QAHDUA_freeONLY,23.63634,0.8564,0.425592,22.83001,2.01226,4148.76
5720,QAJJOB01_freeONLY,4.94225,0.393,2.76924,2.73189,0.141916,0
5721,QAJJOB_freeONLY,5.03597,0.4352,2.71763,2.71161,0.160139,0
5722,QAJJOD_freeONLY,12.20979,0.6092,1.14685,6.10496,0.531194,1540.71
5723,QAJJUH_freeONLY,4.99465,0.4114,2.74455,2.87226,0.149897,0
5724,QAJKAO_freeONLY,5.03797,0.4308,1.88758,2.87978,0.228229,0
5725,QAJKIV_freeONLY,4.24125,0.4518,2.37718,3.62097,0.190057,298.303
5726,QAKFIU_freeONLY,4.13083,0.4036,1.45876,3.23981,0.276673,0
5727,QALGUH_SL,7.81866,0.6356,0.998911,7.32218,0.636293,1797.96
5728,QALHAO_freeONLY,7.68357,0.6244,1.41986,4.14824,0.439761,1183.84
5729,QALHES_freeONLY,7.67318,0.625,1.424,4.16213,0.438904,1178.83
5730,QALHIX_freeONLY,10.92504,0.7358,0.747798,5.92348,0.983956,2882.09
5731,QALWUV_freeONLY,7.07527,0.7084,0.842522,5.39947,0.840809,2806.02
5732,QAMLEY_freeONLY,11.14892,0.7598,0.696915,6.14756,1.09023,3269.08
5733,QANSUV_freeONLY,6.55458,0.502,1.51592,2.45482,0.331151,0
5734,QAPPON_freeONLY,4.75518,0.5156,1.42132,3.45443,0.362761,444.591
5735,QAPPUT_freeONLY,4.5669,0.49,1.44355,2.41753,0.33944,0
5736,QAPQAA_charged,3.95107,0.3884,1.76912,2.50297,0.219544,0
5737,QAPQEE_freeONLY,4.84641,0.5406,1.26705,3.70884,0.426661,952.253
5738,QAQHOG_freeONLY,4.09326,0.3292,2.48683,3.60134,0.132377,152.735
5739,QAQNOO_freeONLY,9.00524,0.674,0.836247,7.79992,0.805982,2314.19
5740,QAQRUW_freeONLY,3.90687,0.454,1.15942,2.65309,0.391574,0
5741,QAQSAD_freeONLY,4.92507,0.4894,1.31183,3.85843,0.373067,618.247
5742,QARCET_freeONLY,5.6311,0.4414,1.43101,3.58556,0.308453,539.717
5743,QARLON_freeONLY,10.72668,0.671,1.5744,6.5176,0.426194,1129.05
5744,QARLUT_freeONLY,9.16779,0.6184,1.43869,5.97884,0.429835,1181.25
5745,QARMAA_freeONLY,9.15444,0.6136,1.72576,5.92309,0.355553,972.505
5746,QARTAG_freeONLY,3.76663,0.3592,1.64721,2.95836,0.218066,0
5747,QARTEK_freeONLY,4.66531,0.449,1.51683,2.87899,0.296013,0
5748,QASSUZ_freeONLY,7.28339,0.3306,1.41789,7.15333,0.233163,520.465
5749,QASTUC_freeONLY,5.31945,0.5052,1.12599,2.41936,0.448672,0
5750,QATDEU_freeONLY,4.76499,0.4974,1.11655,2.42862,0.44548,0
5751,QATHOK_freeONLY,9.29834,0.5554,1.21668,6.48945,0.456489,1005.01
5752,QATKII_freeONLY,5.10915,0.55,1.21674,3.79672,0.452026,1085.9
5753,QATKOO_freeONLY,5.44759,0.5662,1.23164,3.80722,0.459712,1148.12
5754,QATLEE_freeONLY,5.57595,0.467,1.46536,4.31452,0.318693,555.469
5755,QATPOR_freeONLY,4.01523,0.3468,2.51083,3.48616,0.138122,147.192
5756,QATRAG_freeONLY,3.51341,0.3728,2.21238,3.21676,0.168506,0
5757,QATVUE_freeONLY,6.38161,0.5572,1.03389,3.71559,0.538935,1126.45
5758,QATXIU_freeONLY,7.14794,0.5956,1.22477,6.36836,0.486296,1088.25
5759,QAVBUL_freeONLY,11.10414,0.6138,1.05902,9.97168,0.579591,1314.45
5760,QAVDEW_freeONLY,3.85858,0.5158,1.58066,2.94555,0.326318,0
5761,QAVPIO_freeONLY,5.30738,0.453,1.74559,4.3707,0.25951,638.858
5762,QAVPOU_freeONLY,8.34511,0.5364,2.11079,7.17292,0.254123,540.306
5763,QAVWAN_freeONLY,6.3577,0.5318,1.14455,4.74176,0.464638,1121.31
5764,QAVYUJ_freeONLY,3.50302,0.3568,1.95732,2.63434,0.18229,0
5765,QAVZAQ_freeONLY,3.42481,0.3472,2.01449,2.65506,0.172351,0
5766,QAWDID_freeONLY,7.43796,0.7152,0.807828,4.33286,0.885337,2961.11
5767,QAWPIO_freeONLY,5.34571,0.4498,1.68877,3.76875,0.266348,259.725
5768,QAXROW_freeONLY,5.17222,0.4082,2.57186,2.79399,0.158718,0
5769,QAYTAL_freeONLY,4.78341,0.5576,0.892872,3.28805,0.624502,0
5770,QAYTEP_freeONLY,5.86758,0.6134,0.851653,3.1571,0.720246,0
5771,QAYTOZ_charged,6.37317,0.5622,1.3114,3.74212,0.428702,806.699
5772,QEBGAH_freeONLY,5.50168,0.5322,1.08026,5.08562,0.492658,1143.4
5773,QEBGEL_freeONLY,6.08453,0.5522,1.01993,4.84553,0.54141,1431.58
5774,QEBKUF_SL,9.81772,0.7136,0.68612,5.95471,1.04005,3581.56
5775,QEFNAQ_freeONLY,6.2895,0.5222,1.2915,4.867,0.404335,673.714
5776,QEFWUV_freeONLY,31.7657,0.8152,0.500865,28.26773,1.62758,3146.02
5777,QEGGUE_charged,7.78517,0.6528,0.868362,6.64702,0.75176,2300.2
5778,QEGHEP_freeONLY,5.21452,0.4466,1.29869,3.49325,0.343886,379.376
5779,QEJYIP_freeONLY,5.79435,0.5468,1.42081,3.44834,0.38485,803.374
5780,QEKLID01_freeONLY,3.48559,0.3648,1.84344,2.42229,0.197891,0
5781,QEKLUP_freeONLY,3.90444,0.3176,3.83551,2.78257,0.0828051,0
5782,QEPZUH_charged,10.55832,0.7172,0.591685,7.30371,1.21213,3948.21
5783,QEQZUH_freeONLY,7.20474,0.4558,2.98733,5.54936,0.152577,375.269
5784,QERCEV_freeONLY,3.81997,0.4082,2.51107,3.10912,0.16256,0
5785,QERWAL_freeONLY,6.23685,0.5974,0.96089,3.59052,0.621716,1731.28
5786,QERZUI01_freeONLY,4.40066,0.4282,1.45403,3.54145,0.294493,397.068
5787,QERZUI_freeONLY,4.32153,0.4232,1.48187,3.30941,0.285586,0
5788,QESLIK_freeONLY,4.25105,0.4056,2.6255,2.79127,0.154485,0
5789,QESLOQ_freeONLY,6.6747,0.507,2.12039,4.69389,0.239107,574.604
5790,QESRAI_freeONLY,4.40312,0.564,1.97389,2.93764,0.28573,0
5791,QESYOD_freeONLY,7.06657,0.5092,1.70049,4.49673,0.299443,624.842
5792,QETHUT_freeONLY,5.64185,0.4972,1.68813,3.41958,0.294527,668.04
5793,QETQIP_freeONLY,9.4272,0.5772,1.0835,8.16626,0.532719,1284.94
5794,QEVKOS_freeONLY,4.71244,0.4654,1.86641,3.94029,0.249355,403.738
5795,QEWDON_freeONLY,6.85219,0.5212,1.41693,4.97206,0.367839,721.035
5796,QEYWUN_freeONLY,3.16999,0.381,1.72892,2.47229,0.220369,0
5797,QEZYUR_freeONLY,4.41553,0.528,2.09685,3.16132,0.251807,0
5798,QEZZAY_freeONLY,4.42079,0.5212,2.11715,3.15597,0.24618,0
5799,QEZZEC_freeONLY,4.41457,0.522,2.18001,3.13321,0.239448,0
5800,QEZZIF_freeONLY,4.67652,0.4884,1.77196,3.32799,0.275627,365.751
5801,QEZZOL_freeONLY,5.20585,0.4726,1.75508,3.45747,0.269275,459.187
5802,QIBTAW_charged,6.28512,0.4704,1.12019,4.05802,0.41993,582.474
5803,QIBTEA_charged,4.9353,0.4206,1.1906,3.89407,0.353266,265.757
5804,QIDDAI02_freeONLY,5.0417,0.5814,1.0417,3.16561,0.558125,0
5805,QIFLIC_freeONLY,5.58826,0.483,1.50094,2.79398,0.321798,0
5806,QIJLAW_freeONLY,8.05446,0.7174,0.671267,5.26641,1.06873,3656.15
5807,QIKYOA_freeONLY,6.61593,0.582,1.08363,4.14269,0.537086,1384.26
5808,QINSUD01_freeONLY,4.98635,0.5596,1.21853,2.71915,0.459243,0
5809,QINSUD_freeONLY,5.06379,0.5666,1.20418,2.7309,0.470526,0
5810,QIPROY_freeONLY,5.10002,0.6568,0.794412,3.64368,0.826775,2928.3
5811,QIQTAN_freeONLY,5.97055,0.495,1.24351,4.70307,0.398067,763.549
5812,QIRBUQ_freeONLY,4.95164,0.4096,1.73323,2.41396,0.236322,0
5813,QIRWAR_freeONLY,4.96292,0.5778,1.40457,3.24845,0.411371,0
5814,QIRYAS_freeONLY,6.3473,0.4878,1.48172,4.28089,0.329211,821.505
5815,QISJEJ_freeONLY,3.99458,0.497,1.27475,3.16501,0.389881,0
5816,QISRIV_freeONLY,4.70587,0.429,1.749,2.5965,0.245283,0
5817,QISVAQ_freeONLY,5.30487,0.4624,1.43726,2.64369,0.321724,0
5818,QITDEE_freeONLY,4.86214,0.464,1.33739,3.02405,0.346944,0
5819,QITDOO_freeONLY,4.39452,0.3936,1.66066,3.70593,0.237014,164.403
5820,QITHAC_freeONLY,10.61703,0.6224,1.30575,8.29235,0.476662,1023.99
5821,QITHEG_freeONLY,10.46553,0.623,2.62244,8.48033,0.237565,518.702
5822,QITXAU_freeONLY,5.33833,0.5698,1.02323,4.09777,0.556862,1430.95
5823,QITYOI_freeONLY,5.05446,0.508,1.45212,3.11393,0.349832,0
5824,QIVBUT_freeONLY,4.17898,0.4708,1.36756,2.49303,0.344262,0
5825,QIVJAG_freeONLY,5.37727,0.6888,0.969662,4.15286,0.710351,2904.8
5826,QIVYUR_freeONLY,4.21696,0.457,1.26329,3.7868,0.361755,590.155
5827,QIVZEC_freeONLY,5.08249,0.4712,1.23808,2.6083,0.380588,0
5828,QIWCOQ_freeONLY,7.90536,0.6366,0.88756,6.37424,0.717248,1921.9
5829,QIWDOR_freeONLY,4.59203,0.3988,1.55074,4.06699,0.257168,440.007
5830,QIWHEL_freeONLY,6.23289,0.566,1.42285,3.45074,0.397794,793.983
5831,QIWPET_freeONLY,5.72544,0.486,1.31204,4.91618,0.370415,823.737
5832,QIWQES_freeONLY,6.35806,0.6572,0.887894,4.30266,0.740178,2670.32
5833,QIXNES_freeONLY,4.96104,0.4612,1.52539,3.31501,0.30235,271.399
5834,QIXNIW_freeONLY,4.91077,0.4554,1.87923,3.35995,0.242333,431.414
5835,QIXSOG01_freeONLY,7.54214,0.7764,0.607311,5.04155,1.27842,4800.8
5836,QIXSOG_freeONLY,7.51562,0.776,0.608086,5.04263,1.27614,4800.71
5837,QIYBUX_freeONLY,5.04331,0.5016,1.12739,2.5496,0.444922,0
5838,QIYCAE_freeONLY,4.96943,0.4844,1.14656,3.02335,0.422481,0
5839,QIYCEI_freeONLY,5.02156,0.489,1.12085,2.5839,0.436275,0
5840,QIYCIM_freeONLY,5.0543,0.4856,1.14909,2.92143,0.422594,0
5841,QIYCOS_freeONLY,4.98252,0.4942,1.13718,2.67355,0.434582,0
5842,QIYDAF01_freeONLY,19.93818,0.8612,0.315324,13.53771,2.73116,5616.3
5843,QIYDAF_freeONLY,22.97967,0.8264,0.419202,5.41134,1.97136,4645.48
5844,QIYDEJ_freeONLY,22.48969,0.8094,0.442181,9.17935,1.83047,4380.72
5845,QIYDIN_freeONLY,29.975,0.9152,0.205511,14.08776,4.45328,6669.02
5846,QIYDOT_freeONLY,17.70702,0.9098,0.217262,17.06364,4.18757,6362.1
5847,QIZLIW_freeONLY,5.78801,0.5402,1.5821,3.76658,0.341444,876.712
5848,QOBGEV_freeONLY,7.79609,0.6186,1.10244,3.48851,0.56112,1413.04
5849,QOBPEE_freeONLY,5.93943,0.4286,1.67865,5.1846,0.255324,632.793
5850,QOBWEJ01_freeONLY,4.69819,0.53,2.00966,2.92267,0.263727,0
5851,QOBWEJ_freeONLY,4.72732,0.5418,2.00105,2.92871,0.270757,0
5852,QOBWIN01_freeONLY,4.57536,0.517,2.09747,3.06253,0.246488,0
5853,QOBWIN_freeONLY,4.57536,0.517,2.09747,3.06253,0.246488,0
5854,QOCBUH_freeONLY,5.62714,0.4334,1.65942,5.2779,0.261175,653.917
5855,QODHUO01_freeONLY,7.02176,0.496,1.3176,3.66753,0.376443,774.937
5856,QODHUO02_freeONLY,7.03734,0.5018,1.31371,3.63732,0.381972,772.431
5857,QODHUO03_freeONLY,7.01529,0.4906,1.33247,3.79079,0.368189,761.274
5858,QODHUO04_freeONLY,7.0665,0.501,1.31094,3.70053,0.382168,793.032
5859,QODHUO05_freeONLY,7.05009,0.4934,1.31954,3.74248,0.373918,775.964
5860,QODHUO06_freeONLY,7.04216,0.4928,1.3253,3.76029,0.37184,766.86
5861,QODHUO07_freeONLY,7.03774,0.4848,1.32931,3.77448,0.364699,764.667
5862,QODHUO08_freeONLY,7.07082,0.497,1.31235,3.72352,0.378709,779.863
5863,QODHUO09_freeONLY,7.01869,0.4858,1.33794,3.81528,0.363096,752.957
5864,QODHUO10_freeONLY,7.01033,0.488,1.33845,3.79821,0.364601,757.851
5865,QODHUO11_freeONLY,7.01042,0.4868,1.3366,3.80896,0.364209,753.939
5866,QODHUO12_freeONLY,7.0091,0.4828,1.33735,3.78553,0.361012,758.26
5867,QODHUO13_freeONLY,7.01938,0.4912,1.32807,3.75717,0.36986,761.958
5868,QODHUO_freeONLY,7.01702,0.4802,1.33459,3.80696,0.35981,766.423
5869,QODPOQ_freeONLY,7.05519,0.4944,1.31521,3.79599,0.37591,781.463
5870,QODQEH_freeONLY,7.07208,0.4996,1.31088,3.67099,0.381118,780.716
5871,QODSUZ_freeONLY,7.02333,0.4954,1.32015,3.67551,0.375261,768.665
5872,QOFBIY01_freeONLY,7.02313,0.4866,1.33462,3.82948,0.364598,757.254
5873,QOFBIY02_freeONLY,7.03275,0.4894,1.33192,3.83288,0.36744,763.856
5874,QOFBIY_freeONLY,7.01606,0.4868,1.3363,3.82362,0.364289,759.23
5875,QOFCAR_freeONLY,7.04297,0.4874,1.33044,3.82338,0.366345,770.483
5876,QOFCEV_freeONLY,7.0406,0.4912,1.32731,3.82805,0.370073,763.33
5877,QOFCIZ_freeONLY,7.04341,0.4928,1.32486,3.83129,0.371964,771.322
5878,QOFCOF_freeONLY,7.02932,0.4948,1.32333,3.80353,0.373906,774.676
5879,QOFDAS_freeONLY,7.03553,0.4904,1.32324,3.81631,0.370605,781.008
5880,QOFDEW_freeONLY,7.03046,0.4982,1.32008,3.79465,0.377401,779.869
5881,QOFDIA01_freeONLY,7.07034,0.4958,1.31589,3.75403,0.37678,774.626
5882,QOFDIA02_freeONLY,7.01083,0.4834,1.33425,3.77871,0.362301,761.974
5883,QOFDIA03_freeONLY,7.02821,0.4842,1.33237,3.76639,0.363411,757.135
5884,QOFDIA05_freeONLY,7.02958,0.49,1.32702,3.74465,0.36925,766.718
5885,QOFDIA06_freeONLY,7.01624,0.4912,1.32411,3.71089,0.370967,774.855
5886,QOFDIA07_freeONLY,7.02954,0.4912,1.32374,3.71586,0.371071,782.845
5887,QOFDIA08_freeONLY,7.02793,0.4926,1.32259,3.71306,0.372451,774.255
5888,QOFDIA_freeONLY,7.0591,0.4968,1.31482,3.80398,0.377845,782.123
5889,QOFDOG_freeONLY,7.06378,0.4946,1.31604,3.79902,0.375823,779.109
5890,QOFLAA_freeONLY,9.67197,0.771,0.77122,6.44372,0.999714,3023.99
5891,QOFPAE_freeONLY,4.42202,0.4564,3.84893,2.53306,0.118578,0
5892,QOGPIM_freeONLY,12.64784,0.562,1.01066,4.77264,0.55607,1095.7
5893,QOGREK_freeONLY,3.84381,0.5204,1.28086,2.56601,0.40629,0
5894,QOGZET_freeONLY,4.95369,0.414,2.15326,2.71489,0.192266,0
5895,QOHTOX_freeONLY,3.99648,0.4748,1.18737,2.79601,0.399874,0
5896,QOHTUD_freeONLY,6.39374,0.453,1.22841,5.76885,0.368768,576.441
5897,QOJKAB_freeONLY,5.80501,0.6686,1.16562,4.09157,0.5736,1815.58
5898,QOJTUE_freeONLY,4.99075,0.5964,1.39072,4.07072,0.428841,1059.64
5899,QOJVAM_freeONLY,5.27687,0.585,1.3881,4.07489,0.421438,1054.95
5900,QOKCID_freeONLY,4.30865,0.3688,1.71497,3.85554,0.215047,253.939
5901,QOKKAE_freeONLY,3.94518,0.4314,2.23564,2.80021,0.192965,0
5902,QOLVET_freeONLY,4.18106,0.4316,1.83396,3.97053,0.235338,385.727
5903,QOMFEE_freeONLY,6.23329,0.6332,0.956504,4.79223,0.661994,2272.05
5904,QOMRUH_freeONLY,5.91598,0.6568,0.946458,4.8393,0.693956,2426.22
5905,QOMSAO_freeONLY,6.28295,0.6626,0.913349,5.19194,0.725462,2557.31
5906,QOMSES_freeONLY,5.8822,0.658,0.949674,4.848,0.692869,2359.47
5907,QONKUB_freeONLY,6.24349,0.6696,0.9162,5.12734,0.730845,2549.56
5908,QONLAI_freeONLY,6.10211,0.6558,0.939951,4.91381,0.697696,2466.88
5909,QONLEM_freeONLY,5.90984,0.6642,0.936419,4.72024,0.709298,2524.31
5910,QONLIQ_freeONLY,6.00653,0.6534,0.931336,4.86996,0.701573,2482.22
5911,QONQAM_freeONLY,6.95521,0.609,0.957388,6.65822,0.636106,1700.38
5912,QONQEQ_manual,7.41052,0.6124,0.944282,7.00984,0.648535,1706.46
5913,QOPCEE_freeONLY,5.00224,0.3746,2.08953,4.42588,0.179275,292.215
5914,QOPDAA_freeONLY,6.0704,0.5444,2.06645,5.11699,0.263447,620.541
5915,QOPDEE_freeONLY,5.73867,0.5118,2.09497,3.59336,0.244299,496.637
5916,QOPHEI_freeONLY,3.51928,0.4602,1.61505,2.56912,0.284944,0
5917,QOPPES_freeONLY,6.48278,0.6198,1.0226,5.41214,0.606101,1722.54
5918,QOPPOC_freeONLY,4.21204,0.4702,1.51146,3.56876,0.31109,372.007
5919,QOPZIF_freeONLY,5.85627,0.5358,1.26239,3.6016,0.424434,793.931
5920,QOQDAD_freeONLY,4.99584,0.4524,1.38228,2.9157,0.327285,0
5921,QOQWOK01_freeONLY,8.63633,0.5784,0.935461,6.73186,0.618305,1575.23
5922,QOQWOK_freeONLY,8.39175,0.566,0.957359,6.59132,0.59121,1525.26
5923,QOSJEP_freeONLY,5.51341,0.4926,1.58207,3.01311,0.311364,0
5924,QOSJIT_freeONLY,7.96028,0.556,1.2851,2.79962,0.432652,0
5925,QOSJOZ_freeONLY,7.83294,0.5568,1.29353,2.8204,0.430448,0
5926,QOSJUF_freeONLY,6.12081,0.524,1.49468,5.11749,0.350576,865.919
5927,QOSKAM_freeONLY,7.83734,0.5554,1.2977,2.80025,0.427989,0
5928,QOSXOM_freeONLY,11.03802,0.5902,1.04762,8.53557,0.563371,1202.56
5929,QOTWON_freeONLY,4.80342,0.4862,1.41344,2.47987,0.343984,0
5930,QOVDAH_freeONLY,9.70477,0.5312,1.45378,9.19443,0.365391,795.118
5931,QOVSOL_freeONLY,6.4221,0.5446,1.13898,3.84022,0.478145,1063.66
5932,QOVSUR_freeONLY,7.13291,0.5074,1.29279,2.76599,0.392484,0
5933,QOVWOO01_freeONLY,2.69488,0.394,1.72854,2.47208,0.227939,0
5934,QOVWOO_SL,2.82795,0.411,1.71869,2.57621,0.239136,0
5935,QOVWOP_freeONLY,3.85842,0.4246,1.50485,2.99137,0.282154,0
5936,QOWQUO_manual,16.36508,0.7092,0.720668,5.22924,0.984087,2929.78
5937,QOXFIU_freeONLY,5.39147,0.3828,2.37746,3.92821,0.161012,237.324
5938,QOXNIB_freeONLY,4.25979,0.4388,2.02207,3.61253,0.217005,252.133
5939,QOYYOU_freeONLY,20.98431,0.6954,0.945641,3.66112,0.735374,1394.45
5940,QOZDOY_freeONLY,5.27343,0.534,1.1624,4.6547,0.459394,953.534
5941,QOZFUG_charged,7.42492,0.6082,0.863696,5.29699,0.704183,1945.82
5942,QOZGAP_freeONLY,4.8362,0.5442,1.19541,3.81563,0.455241,1054.2
5943,QOZPIG_freeONLY,4.54942,0.5634,1.23234,3.60193,0.457179,1080.26
5944,QOZPOM_freeONLY,4.94177,0.5788,1.11879,4.05577,0.517342,717.419
5945,QOZWAF_freeONLY,7.49639,0.5482,2.76604,3.70232,0.19819,492.536
5946,QUBWIU_freeONLY,6.32266,0.4408,1.76954,3.01331,0.249104,0
5947,QUBZAP_freeONLY,7.14967,0.4918,1.8852,3.85025,0.260874,527.743
5948,QUFFED_freeONLY,3.5402,0.3894,1.54242,2.92014,0.252461,0
5949,QUFGED_freeONLY,4.96221,0.4578,1.7169,3.38006,0.266643,488.204
5950,QUFGIH_freeONLY,5.23484,0.5008,1.61709,3.17899,0.309692,0
5951,QUFTAM_freeONLY,4.97686,0.3946,1.65416,4.54571,0.238551,482.62
5952,QUFXIZ_freeONLY,4.67454,0.406,1.48268,3.3342,0.273829,210.914
5953,QUGBUQ_freeONLY,4.00553,0.394,1.80048,3.06961,0.21883,0
5954,QUGNOV_freeONLY,3.55675,0.3552,1.86679,2.97561,0.190273,0
5955,QUGPAJ_charged,9.18799,0.4726,2.98549,6.4755,0.158299,307.639
5956,QUGZEZ_freeONLY,5.06464,0.4524,2.00374,3.34705,0.225778,453.809
5957,QUHYIB01_freeONLY,4.99733,0.3756,2.35118,2.62512,0.15975,0
5958,QUJJUC_freeONLY,6.37183,0.689,1.09976,4.25289,0.626499,2362.82
5959,QUJWEZ_freeONLY,4.67985,0.5726,1.90286,3.98791,0.300916,867.192
5960,QUKQAQ_freeONLY,3.21393,0.3314,2.09183,2.6068,0.158426,0
5961,QUKYOL_freeONLY,3.76158,0.376,2.2018,2.41368,0.170769,0
5962,QULKIS_charged,4.10234,0.4284,1.34108,3.28522,0.319445,0
5963,QULLEP_freeONLY,4.84676,0.4678,1.2958,3.51441,0.361013,401.348
5964,QULMIU_freeONLY,10.29771,0.525,1.52871,9.60437,0.343426,693.336
5965,QULMOA_freeONLY,10.26658,0.4504,1.98797,2.52105,0.226563,0
5966,QUMFAG_freeONLY,4.02667,0.4374,1.45266,3.03809,0.301104,0
5967,QUMFUB_freeONLY,6.17873,0.5442,1.24989,3.70632,0.435399,1131.45
5968,QUNMUI_freeONLY,6.44373,0.5596,1.54037,4.70368,0.36329,826.743
5969,QUNVIG_freeONLY,7.99116,0.6666,0.854766,6.98056,0.779862,2268.96
5970,QUPHUF_freeONLY,5.02709,0.4654,1.27658,3.72665,0.364569,493.241
5971,QUPJAN_freeONLY,5.93426,0.4828,1.33898,3.61461,0.360574,529.204
5972,QUQBAH_freeONLY,9.66456,0.7038,0.719522,8.22981,0.978149,2525.84
5973,QUQGEP_neutral,5.04832,0.3434,1.78813,3.46231,0.192044,128.652
5974,QUQHAM_freeONLY,4.11745,0.3616,2.20732,3.56035,0.163818,98.9459
5975,QUQHEQ_freeONLY,3.57958,0.2572,3.12556,2.48097,0.0822892,0
5976,QUQPIC_freeONLY,5.97035,0.6598,0.838148,4.19261,0.787211,2792.47
5977,QUQPOI_SL,6.67917,0.6518,0.777338,4.16594,0.838503,2929.12
5978,QUQQOJ_freeONLY,4.48385,0.355,1.73709,3.90246,0.204365,391.531
5979,QUQWOQ_freeONLY,10.06165,0.7314,0.726621,6.49649,1.00658,3023.92
5980,QUQWUW_freeONLY,9.102,0.668,0.965103,7.19033,0.692154,1804
5981,QUQYUY_freeONLY,5.26261,0.5212,2.16673,4.12424,0.240547,593.325
5982,QUQZOS_freeONLY,6.02265,0.3766,1.66025,4.01043,0.226834,427.49
5983,QURNOI_freeONLY,8.6911,0.5676,1.66812,2.73304,0.340263,0
5984,QURPIE_freeONLY,9.68581,0.6368,1.29548,3.59523,0.491554,1406.29
5985,QURPOK_freeONLY,8.43298,0.5956,1.65492,2.62306,0.359898,0
5986,QURSEC_freeONLY,6.73488,0.585,1.11309,4.98598,0.525564,1322.37
5987,QUSBEM_charged,4.28184,0.4522,1.40517,2.66157,0.321811,0
5988,QUSBIP_freeONLY,10.36897,0.7454,0.599408,6.61467,1.24356,4090.06
5989,QUSBIQ_charged,5.32669,0.605,0.976445,4.23467,0.619594,1634.33
5990,QUSCEN_freeONLY,5.44405,0.5346,1.17461,4.31312,0.455132,988.008
5991,QUSFEP_charged,5.54038,0.4068,1.68427,3.14694,0.241529,0
5992,QUSHUJ_freeONLY,6.92185,0.5894,0.925871,4.45214,0.636589,1643.81
5993,QUSQIG_freeONLY,4.53831,0.4826,1.42878,3.95004,0.337771,726.335
5994,QUSRIH_freeONLY,4.38791,0.4882,2.0253,2.76005,0.24105,0
5995,QUSRUT_freeONLY,5.35982,0.4474,2.38256,2.95232,0.187781,0
5996,QUSSII_freeONLY,5.04036,0.4782,1.40438,3.98273,0.340507,340.803
5997,QUSSOO_freeONLY,4.55358,0.386,1.62013,3.93395,0.238252,141.858
